timestamp,client_ip,domain,method,status,bytes
2026-05-26 19:49:59,127.0.0.1,www.gstatic.com,CONNECT,ALLOWED,23841
2026-05-26 19:50:03,127.0.0.1,relay-bb34cef2.net.anydesk.com,CONNECT,ALLOWED,2102
2026-05-26 19:50:04,127.0.0.1,relay-6fd2faa7.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 19:50:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9321
2026-05-26 19:50:06,127.0.0.1,www.google.com,CONNECT,ALLOWED,3736
2026-05-26 19:50:06,127.0.0.1,www.googleapis.com,CONNECT,ALLOWED,8268
2026-05-26 19:50:06,127.0.0.1,lh3.google.com,CONNECT,ALLOWED,10636
2026-05-26 19:50:06,127.0.0.1,ogads-pa.clients6.google.com,CONNECT,ALLOWED,5568
2026-05-26 19:50:06,127.0.0.1,lh3.googleusercontent.com,CONNECT,ALLOWED,6062
2026-05-26 19:50:07,127.0.0.1,play.google.com,CONNECT,ALLOWED,3983
2026-05-26 19:50:13,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9546
2026-05-26 19:50:14,127.0.0.1,www.google.com,CONNECT,ALLOWED,160318
2026-05-26 19:50:20,127.0.0.1,relay-6fd2faa7.net.anydesk.com,CONNECT,ALLOWED,1683
2026-05-26 19:50:21,127.0.0.1,collector.github.com,CONNECT,ALLOWED,6676
2026-05-26 19:50:31,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2428
2026-05-26 19:50:35,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3815
2026-05-26 19:50:36,127.0.0.1,claude.ai,CONNECT,ALLOWED,65931
2026-05-26 19:50:36,127.0.0.1,relay-6fd2faa7.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 19:50:52,127.0.0.1,relay-6fd2faa7.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 19:51:01,127.0.0.1,google.com,CONNECT,ALLOWED,3100
2026-05-26 19:51:03,127.0.0.1,beacons.gcp.gvt2.com,CONNECT,ALLOWED,5341
2026-05-26 19:51:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9084
2026-05-26 19:51:08,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2808
2026-05-26 19:51:08,127.0.0.1,relay-6fd2faa7.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 19:51:09,127.0.0.1,beacons.gcp.gvt2.com,CONNECT,ALLOWED,5341
2026-05-26 19:51:15,127.0.0.1,claude.ai,CONNECT,ALLOWED,45864
2026-05-26 19:51:17,127.0.0.1,ipv6.msftconnecttest.com,GET,ERROR,0
2026-05-26 19:51:17,127.0.0.1,ipv6.msftconnecttest.com,GET,ERROR,0
2026-05-26 19:51:17,127.0.0.1,ipv6.msftconnecttest.com,GET,ERROR,0
2026-05-26 19:51:17,127.0.0.1,www.msftconnecttest.com,GET,ALLOWED,187
2026-05-26 19:51:17,127.0.0.1,www.msftconnecttest.com,GET,ALLOWED,187
2026-05-26 19:51:24,127.0.0.1,relay-6fd2faa7.net.anydesk.com,CONNECT,ALLOWED,2102
2026-05-26 19:51:25,127.0.0.1,relay-5225695d.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 19:51:26,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,4012
2026-05-26 19:51:31,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2428
2026-05-26 19:51:41,127.0.0.1,relay-5225695d.net.anydesk.com,CONNECT,ALLOWED,1734
2026-05-26 19:51:56,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3499
2026-05-26 19:51:57,127.0.0.1,relay-5225695d.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 19:52:01,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2405
2026-05-26 19:52:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9084
2026-05-26 19:52:13,127.0.0.1,relay-5225695d.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 19:52:29,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3499
2026-05-26 19:52:29,127.0.0.1,relay-5225695d.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 19:52:29,127.0.0.1,beacons.gcp.gvt2.com,CONNECT,ALLOWED,5938
2026-05-26 19:52:31,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2426
2026-05-26 19:52:40,127.0.0.1,assets.msn.com,CONNECT,ALLOWED,88647
2026-05-26 19:52:46,127.0.0.1,relay-5225695d.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 19:52:51,127.0.0.1,browser.events.data.msn.com,CONNECT,ALLOWED,9298
2026-05-26 19:53:01,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2428
2026-05-26 19:53:02,127.0.0.1,relay-5225695d.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 19:53:06,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9084
2026-05-26 19:53:18,127.0.0.1,main.vscode-cdn.net,CONNECT,ALLOWED,79512
2026-05-26 19:53:18,127.0.0.1,relay-5225695d.net.anydesk.com,CONNECT,ALLOWED,1732
2026-05-26 19:53:31,127.0.0.1,beacons.gcp.gvt2.com,CONNECT,ALLOWED,5959
2026-05-26 19:53:31,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2874
2026-05-26 19:53:31,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3892
2026-05-26 19:53:31,127.0.0.1,claude.ai,CONNECT,ALLOWED,49104
2026-05-26 19:53:34,127.0.0.1,relay-5225695d.net.anydesk.com,CONNECT,ALLOWED,1732
2026-05-26 19:53:39,127.0.0.1,ipv6.msftncsi.com,GET,ERROR,0
2026-05-26 19:53:39,127.0.0.1,ipv6.msftncsi.com,GET,ERROR,0
2026-05-26 19:53:39,127.0.0.1,ipv6.msftncsi.com,GET,ERROR,0
2026-05-26 19:53:39,127.0.0.1,www.msftncsi.com,GET,ALLOWED,187
2026-05-26 19:53:39,127.0.0.1,www.msftncsi.com,GET,ALLOWED,187
2026-05-26 19:53:50,127.0.0.1,relay-5225695d.net.anydesk.com,CONNECT,ALLOWED,2091
2026-05-26 19:53:51,127.0.0.1,relay-e04050bb.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 19:54:01,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3499
2026-05-26 19:54:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9084
2026-05-26 19:54:07,127.0.0.1,relay-e04050bb.net.anydesk.com,CONNECT,ALLOWED,1685
2026-05-26 19:54:23,127.0.0.1,relay-e04050bb.net.anydesk.com,CONNECT,ALLOWED,1683
2026-05-26 19:54:34,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2426
2026-05-26 19:54:39,127.0.0.1,relay-e04050bb.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 19:54:55,127.0.0.1,relay-e04050bb.net.anydesk.com,CONNECT,ALLOWED,2102
2026-05-26 19:54:56,127.0.0.1,relay-9c43c876.net.anydesk.com,CONNECT,ALLOWED,1734
2026-05-26 19:55:01,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2406
2026-05-26 19:55:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9085
2026-05-26 19:55:08,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3817
2026-05-26 19:55:09,127.0.0.1,claude.ai,CONNECT,ALLOWED,47165
2026-05-26 19:55:13,127.0.0.1,relay-9c43c876.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 19:55:13,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9546
2026-05-26 19:55:29,127.0.0.1,relay-9c43c876.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 19:55:29,127.0.0.1,pubsub.razersynapse.com,CONNECT,ALLOWED,4806
2026-05-26 19:55:31,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2432
2026-05-26 19:55:38,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3500
2026-05-26 19:55:38,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,4646
2026-05-26 19:55:45,127.0.0.1,relay-9c43c876.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 19:55:46,127.0.0.1,easylist-downloads.adblockplus.org,CONNECT,ALLOWED,1009
2026-05-26 19:55:48,127.0.0.1,www.google.com,CONNECT,ALLOWED,3267
2026-05-26 19:55:48,127.0.0.1,www.googleapis.com,CONNECT,ALLOWED,3100
2026-05-26 19:55:48,127.0.0.1,lh3.google.com,CONNECT,ALLOWED,5254
2026-05-26 19:55:48,127.0.0.1,ogads-pa.clients6.google.com,CONNECT,ALLOWED,3748
2026-05-26 19:55:49,127.0.0.1,lh3.googleusercontent.com,CONNECT,ALLOWED,3806
2026-05-26 19:55:49,127.0.0.1,play.google.com,CONNECT,ALLOWED,3348
2026-05-26 19:55:50,127.0.0.1,www.google.com,CONNECT,ALLOWED,51391
2026-05-26 19:55:53,127.0.0.1,static.whatsapp.net,CONNECT,ALLOWED,4995176
2026-05-26 19:55:53,127.0.0.1,static.whatsapp.net,CONNECT,ALLOWED,2220432
2026-05-26 19:55:56,127.0.0.1,claude.ai,CONNECT,ALLOWED,3187
2026-05-26 19:56:01,127.0.0.1,relay-9c43c876.net.anydesk.com,CONNECT,ALLOWED,1732
2026-05-26 19:56:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9085
2026-05-26 19:56:06,127.0.0.1,www.google.com,CONNECT,ALLOWED,1492
2026-05-26 19:56:07,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3499
2026-05-26 19:56:07,127.0.0.1,media-mia3-2.cdn.whatsapp.net,CONNECT,ALLOWED,53944
2026-05-26 19:56:11,127.0.0.1,static.whatsapp.net,CONNECT,ALLOWED,697726
2026-05-26 19:56:11,127.0.0.1,webtp.whatsapp.net,CONNECT,ALLOWED,23342
2026-05-26 19:56:14,127.0.0.1,media.fsjo10-1.fna.whatsapp.net,CONNECT,ALLOWED,442924
2026-05-26 19:56:17,127.0.0.1,relay-9c43c876.net.anydesk.com,CONNECT,ALLOWED,1732
2026-05-26 19:56:19,127.0.0.1,dit.whatsapp.net,CONNECT,ALLOWED,5782
2026-05-26 19:56:21,127.0.0.1,www.whatsapp.com,CONNECT,ALLOWED,10212
2026-05-26 19:56:21,127.0.0.1,content-autofill.googleapis.com,CONNECT,ALLOWED,7241
2026-05-26 19:56:23,127.0.0.1,media-mia3-2.cdn.whatsapp.net,CONNECT,ALLOWED,5077
2026-05-26 19:56:27,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,189170
2026-05-26 19:56:33,127.0.0.1,relay-9c43c876.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 19:56:42,127.0.0.1,media-mia3-2.cdn.whatsapp.net,CONNECT,ALLOWED,42330
2026-05-26 19:56:48,127.0.0.1,media-mia3-2.cdn.whatsapp.net,CONNECT,ALLOWED,51012
2026-05-26 19:56:49,127.0.0.1,relay-9c43c876.net.anydesk.com,CONNECT,ALLOWED,2100
2026-05-26 19:56:49,127.0.0.1,content-autofill.googleapis.com,CONNECT,ALLOWED,2959
2026-05-26 19:56:50,127.0.0.1,relay-d1c57d81.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 19:56:51,127.0.0.1,dit.whatsapp.net,CONNECT,ALLOWED,3603
2026-05-26 19:57:02,127.0.0.1,www.google.com,CONNECT,ALLOWED,1492
2026-05-26 19:57:02,127.0.0.1,claude.ai,CONNECT,ALLOWED,3030
2026-05-26 19:57:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9084
2026-05-26 19:57:06,127.0.0.1,relay-d1c57d81.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 19:57:14,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2833
2026-05-26 19:57:14,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3499
2026-05-26 19:57:15,127.0.0.1,static.whatsapp.net,CONNECT,ALLOWED,102297
2026-05-26 19:57:17,127.0.0.1,media-mia3-2.cdn.whatsapp.net,CONNECT,ALLOWED,3349
2026-05-26 19:57:21,127.0.0.1,www.whatsapp.com,CONNECT,ALLOWED,7967
2026-05-26 19:57:22,127.0.0.1,relay-d1c57d81.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 19:57:25,127.0.0.1,www.google.com,CONNECT,ALLOWED,5380
2026-05-26 19:57:25,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,19506
2026-05-26 19:57:30,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3872
2026-05-26 19:57:38,127.0.0.1,relay-d1c57d81.net.anydesk.com,CONNECT,ALLOWED,1683
2026-05-26 19:57:44,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3499
2026-05-26 19:57:45,127.0.0.1,www.google.com,CONNECT,ALLOWED,5380
2026-05-26 19:57:45,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,5835
2026-05-26 19:57:46,127.0.0.1,github.com,CONNECT,ALLOWED,8577
2026-05-26 19:57:46,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3897
2026-05-26 19:57:54,127.0.0.1,relay-d1c57d81.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 19:58:01,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,4792
2026-05-26 19:58:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9086
2026-05-26 19:58:07,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 19:58:09,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 19:58:10,127.0.0.1,www.google.com,CONNECT,ALLOWED,5381
2026-05-26 19:58:10,127.0.0.1,claude.ai,CONNECT,ALLOWED,3031
2026-05-26 19:58:10,127.0.0.1,collector.github.com,CONNECT,ALLOWED,6676
2026-05-26 19:58:10,127.0.0.1,relay-d1c57d81.net.anydesk.com,CONNECT,ALLOWED,1685
2026-05-26 19:58:19,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3499
2026-05-26 19:58:19,127.0.0.1,main.vscode-cdn.net,CONNECT,ALLOWED,79512
2026-05-26 19:58:21,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,482273
2026-05-26 19:58:26,127.0.0.1,www.google.com,CONNECT,ALLOWED,5381
2026-05-26 19:58:26,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,50858
2026-05-26 19:58:27,127.0.0.1,relay-d1c57d81.net.anydesk.com,CONNECT,ALLOWED,1684
2026-05-26 19:58:27,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 19:58:32,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3895
2026-05-26 19:58:42,127.0.0.1,relay-d1c57d81.net.anydesk.com,CONNECT,ALLOWED,2093
2026-05-26 19:58:43,127.0.0.1,www.google.com,CONNECT,ALLOWED,5380
2026-05-26 19:58:43,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,7743
2026-05-26 19:58:44,127.0.0.1,relay-2fa9336c.net.anydesk.com,CONNECT,ALLOWED,1734
2026-05-26 19:58:49,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3895
2026-05-26 19:59:00,127.0.0.1,relay-2fa9336c.net.anydesk.com,CONNECT,ALLOWED,1732
2026-05-26 19:59:05,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,12544
2026-05-26 19:59:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9084
2026-05-26 19:59:06,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 19:59:08,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3895
2026-05-26 19:59:14,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2873
2026-05-26 19:59:17,127.0.0.1,relay-2fa9336c.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 19:59:21,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,5218
2026-05-26 19:59:21,127.0.0.1,www.whatsapp.com,CONNECT,ALLOWED,7945
2026-05-26 19:59:22,127.0.0.1,claude.ai,CONNECT,ALLOWED,51372
2026-05-26 19:59:22,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3815
2026-05-26 19:59:25,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3895
2026-05-26 19:59:26,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3987
2026-05-26 19:59:27,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 19:59:30,127.0.0.1,dit.whatsapp.net,CONNECT,ALLOWED,3596
2026-05-26 19:59:31,127.0.0.1,a-api.anthropic.com,CONNECT,ALLOWED,2430
2026-05-26 19:59:34,127.0.0.1,relay-2fa9336c.net.anydesk.com,CONNECT,ALLOWED,1732
2026-05-26 19:59:42,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2752
2026-05-26 19:59:42,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3795
2026-05-26 19:59:43,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 19:59:44,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3897
2026-05-26 19:59:50,127.0.0.1,relay-2fa9336c.net.anydesk.com,CONNECT,ALLOWED,2103
2026-05-26 19:59:51,127.0.0.1,relay-1954f6f5.net.anydesk.com,CONNECT,ALLOWED,1734
2026-05-26 19:59:54,127.0.0.1,browser-intake-us5-datadoghq.com,CONNECT,ALLOWED,3499
2026-05-26 19:59:58,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2742
2026-05-26 19:59:58,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3655
2026-05-26 19:59:59,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:00:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9085
2026-05-26 20:00:07,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3894
2026-05-26 20:00:07,127.0.0.1,relay-1954f6f5.net.anydesk.com,CONNECT,ALLOWED,1732
2026-05-26 20:00:09,127.0.0.1,cdn.deepseek.com,CONNECT,ALLOWED,4096
2026-05-26 20:00:10,127.0.0.1,fe-static.deepseek.com,CONNECT,ALLOWED,4096
2026-05-26 20:00:10,127.0.0.1,lf3-data.volccdn.com,CONNECT,ALLOWED,4096
2026-05-26 20:00:11,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:00:11,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:00:13,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:00:13,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:00:13,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9545
2026-05-26 20:00:14,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3658
2026-05-26 20:00:15,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:00:15,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:00:15,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:00:19,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:00:19,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:00:21,127.0.0.1,www.google.com,CONNECT,ALLOWED,3267
2026-05-26 20:00:21,127.0.0.1,www.googleapis.com,CONNECT,ALLOWED,3052
2026-05-26 20:00:21,127.0.0.1,lh3.google.com,CONNECT,ALLOWED,5258
2026-05-26 20:00:21,127.0.0.1,ogads-pa.clients6.google.com,CONNECT,ALLOWED,3787
2026-05-26 20:00:21,127.0.0.1,lh3.googleusercontent.com,CONNECT,ALLOWED,3805
2026-05-26 20:00:21,127.0.0.1,encrypted-tbn0.gstatic.com,CONNECT,ALLOWED,7642
2026-05-26 20:00:22,127.0.0.1,www.google.com,CONNECT,ALLOWED,56855
2026-05-26 20:00:22,127.0.0.1,play.google.com,CONNECT,ALLOWED,3026
2026-05-26 20:00:23,127.0.0.1,www.deepseek.com,CONNECT,ALLOWED,6139
2026-05-26 20:00:24,127.0.0.1,relay-1954f6f5.net.anydesk.com,CONNECT,ALLOWED,1732
2026-05-26 20:00:24,127.0.0.1,cdn.deepseek.com,CONNECT,ALLOWED,54400
2026-05-26 20:00:24,127.0.0.1,chat.deepseek.com,CONNECT,ALLOWED,6765
2026-05-26 20:00:25,127.0.0.1,www.deepseek.com,CONNECT,ALLOWED,630911
2026-05-26 20:00:26,127.0.0.1,challenges.cloudflare.com,CONNECT,ALLOWED,25685
2026-05-26 20:00:26,127.0.0.1,lf3-data.volccdn.com,CONNECT,ALLOWED,133566
2026-05-26 20:00:26,127.0.0.1,content-autofill.googleapis.com,CONNECT,ALLOWED,7233
2026-05-26 20:00:27,127.0.0.1,static.deepseek.com,CONNECT,ALLOWED,7942
2026-05-26 20:00:27,127.0.0.1,apm.volccdn.com,CONNECT,ALLOWED,31264
2026-05-26 20:00:27,127.0.0.1,hif-leim.deepseek.com,CONNECT,ALLOWED,7280
2026-05-26 20:00:27,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,7809
2026-05-26 20:00:27,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,7807
2026-05-26 20:00:27,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:00:27,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:00:27,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3895
2026-05-26 20:00:27,127.0.0.1,fe-static.deepseek.com,CONNECT,ALLOWED,151356
2026-05-26 20:00:28,127.0.0.1,fe-static.deepseek.com,CONNECT,ALLOWED,717602
2026-05-26 20:00:28,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,8703
2026-05-26 20:00:28,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,5882
2026-05-26 20:00:30,127.0.0.1,api.individual.githubcopilot.com,CONNECT,ALLOWED,6696
2026-05-26 20:00:30,127.0.0.1,apmplus.volces.com,CONNECT,ALLOWED,5599
2026-05-26 20:00:30,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,5574
2026-05-26 20:00:30,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3658
2026-05-26 20:00:30,127.0.0.1,apmplus.volces.com,CONNECT,ALLOWED,6060
2026-05-26 20:00:30,127.0.0.1,apmplus.volces.com,CONNECT,ALLOWED,6043
2026-05-26 20:00:31,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:00:31,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9184
2026-05-26 20:00:33,127.0.0.1,apmplus.volces.com,CONNECT,ALLOWED,7001
2026-05-26 20:00:34,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,12842
2026-05-26 20:00:35,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,8708
2026-05-26 20:00:38,127.0.0.1,chat.deepseek.com,CONNECT,ALLOWED,27283
2026-05-26 20:00:40,127.0.0.1,relay-1954f6f5.net.anydesk.com,CONNECT,ALLOWED,1734
2026-05-26 20:00:44,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,13753
2026-05-26 20:00:44,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:00:44,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:00:46,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2742
2026-05-26 20:00:46,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3658
2026-05-26 20:00:47,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:00:47,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3894
2026-05-26 20:00:56,127.0.0.1,relay-1954f6f5.net.anydesk.com,CONNECT,ALLOWED,2092
2026-05-26 20:00:58,127.0.0.1,relay-2fa9336c.net.anydesk.com,CONNECT,ALLOWED,1732
2026-05-26 20:01:00,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,2470
2026-05-26 20:01:02,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2752
2026-05-26 20:01:02,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3655
2026-05-26 20:01:03,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:01:04,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:01:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9205
2026-05-26 20:01:14,127.0.0.1,relay-2fa9336c.net.anydesk.com,CONNECT,ALLOWED,1734
2026-05-26 20:01:14,127.0.0.1,v10.events.data.microsoft.com,CONNECT,ALLOWED,5106
2026-05-26 20:01:16,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:01:16,127.0.0.1,hif-dliq.deepseek.com,CONNECT,ERROR,0
2026-05-26 20:01:18,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2752
2026-05-26 20:01:19,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3896
2026-05-26 20:01:20,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,4891
2026-05-26 20:01:21,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:01:30,127.0.0.1,relay-2fa9336c.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 20:01:34,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,5433
2026-05-26 20:01:35,127.0.0.1,chat.deepseek.com,CONNECT,ALLOWED,1440
2026-05-26 20:01:36,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3795
2026-05-26 20:01:37,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:01:45,127.0.0.1,alive.github.com,CONNECT,ALLOWED,3894
2026-05-26 20:01:47,127.0.0.1,relay-2fa9336c.net.anydesk.com,CONNECT,ALLOWED,1733
2026-05-26 20:01:49,127.0.0.1,chat.deepseek.com,CONNECT,ALLOWED,1322
2026-05-26 20:01:49,127.0.0.1,www.google.com,CONNECT,ALLOWED,1492
2026-05-26 20:01:50,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,2468
2026-05-26 20:01:51,127.0.0.1,gator.volces.com,CONNECT,ALLOWED,2613
2026-05-26 20:01:52,127.0.0.1,fe-static.deepseek.com,CONNECT,ALLOWED,31149
2026-05-26 20:01:52,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,5650
2026-05-26 20:01:52,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,3718
2026-05-26 20:01:53,127.0.0.1,web.whatsapp.com,CONNECT,ALLOWED,2442
2026-05-26 20:01:54,127.0.0.1,fe-static.deepseek.com,CONNECT,ALLOWED,45723
2026-05-26 20:02:04,127.0.0.1,relay-2fa9336c.net.anydesk.com,CONNECT,ALLOWED,1732
2026-05-26 20:02:05,127.0.0.1,mobile.events.data.microsoft.com,CONNECT,ALLOWED,9085
